MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,4.0,110.0,14277,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2003,2003,1.0,1.0,13.0,14.0,1.0,280.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,938.0,6.0,0.0,379.0,1317.0,1.0,0.0,1.0,5.0,1217,1168,0,2385,1.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,1.0,2003.0,0.0,3.0,818.0,5.0,5.0,2.0,192,228,0,0,0,0,3.0,4.0,1.0,0,1,2007,9.0,4.0
60,4.0,0.0,12568,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2007,2007,3.0,1.0,13.0,14.0,3.0,246.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,669.0,6.0,0.0,226.0,895.0,1.0,0.0,1.0,5.0,895,923,0,1818,1.0,0.0,2,1,3,1,0.0,8,7.0,1,2.0,1.0,2007.0,0.0,3.0,774.0,5.0,5.0,2.0,196,104,0,0,0,0,3.0,4.0,1.0,0,8,2007,7.0,5.0
20,4.0,70.0,9926,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,7,5,2005,2006,1.0,1.0,13.0,14.0,1.0,210.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,1178.0,6.0,0.0,436.0,1614.0,1.0,0.0,1.0,5.0,1614,0,0,1614,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2005.0,2.0,3.0,878.0,5.0,5.0,2.0,100,38,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
20,4.0,71.0,9254,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8,5,2005,2005,1.0,1.0,13.0,14.0,1.0,210.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,119.0,6.0,0.0,1602.0,1721.0,1.0,0.0,1.0,5.0,1721,0,0,1721,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2005.0,2.0,2.0,554.0,5.0,5.0,2.0,168,27,0,0,0,0,3.0,4.0,1.0,0,1,2007,9.0,4.0
60,4.0,92.0,10732,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,2006,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1298.0,1298.0,1.0,0.0,1.0,5.0,1298,530,0,1828,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,3.0,2006.0,2.0,3.0,876.0,5.0,5.0,2.0,0,40,0,0,0,0,3.0,4.0,1.0,0,2,2007,7.0,5.0
120,4.0,34.0,3901,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,2.0,6,5,2005,2006,1.0,1.0,13.0,14.0,3.0,182.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,866.0,6.0,0.0,436.0,1302.0,1.0,0.0,1.0,5.0,1302,0,0,1302,1.0,0.0,1,1,1,1,2.0,5,7.0,1,2.0,1.0,2005.0,2.0,2.0,631.0,5.0,5.0,2.0,110,50,0,0,0,0,3.0,4.0,1.0,0,8,2007,7.0,5.0
120,4.0,34.0,3903,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,2.0,6,5,2005,2006,1.0,1.0,13.0,14.0,3.0,182.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,1030.0,6.0,0.0,272.0,1302.0,1.0,0.0,1.0,5.0,1302,0,0,1302,1.0,0.0,1,1,1,1,2.0,5,7.0,1,2.0,1.0,2005.0,2.0,2.0,631.0,5.0,5.0,2.0,110,50,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
120,4.0,41.0,6289,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,6,5,2005,2006,1.0,1.0,13.0,14.0,3.0,256.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,762.0,6.0,0.0,600.0,1362.0,1.0,0.0,1.0,5.0,1362,0,0,1362,1.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2005.0,2.0,2.0,460.0,5.0,5.0,2.0,192,28,0,0,0,0,3.0,4.0,1.0,0,6,2007,9.0,4.0
120,4.0,34.0,4590,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,2.0,8,5,2006,2006,1.0,1.0,13.0,14.0,3.0,108.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,24.0,6.0,0.0,1530.0,1554.0,1.0,0.0,1.0,5.0,1554,0,0,1554,0.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2006.0,2.0,2.0,627.0,5.0,5.0,2.0,156,73,0,0,0,0,3.0,4.0,1.0,0,5,2007,1.0,4.0
120,4.0,48.0,7841,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9,5,2005,2005,3.0,1.0,8.0,8.0,1.0,394.0,0.0,4.0,2.0,0.0,4.0,4.0,2.0,848.0,6.0,0.0,729.0,1577.0,1.0,0.0,1.0,5.0,1577,0,0,1577,1.0,0.0,2,0,2,1,0.0,6,7.0,1,2.0,1.0,2005.0,2.0,2.0,564.0,5.0,5.0,2.0,203,39,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
120,4.0,48.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,8,5,2006,2006,3.0,1.0,8.0,8.0,1.0,176.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,24.0,6.0,0.0,1300.0,1324.0,1.0,0.0,1.0,5.0,1324,0,0,1324,0.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2006.0,0.0,2.0,550.0,5.0,5.0,2.0,0,38,0,0,0,0,3.0,4.0,1.0,0,9,2007,7.0,5.0
120,4.0,48.0,3242,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7,5,2003,2003,1.0,1.0,13.0,16.0,3.0,235.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1000.0,6.0,0.0,405.0,1405.0,1.0,0.0,1.0,5.0,1405,0,0,1405,1.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2003.0,2.0,2.0,478.0,5.0,5.0,2.0,136,36,0,0,0,0,3.0,4.0,1.0,0,3,2007,9.0,4.0
60,4.0,59.0,15810,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,6,5,2007,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,768.0,768.0,1.0,0.0,1.0,5.0,768,728,0,1496,0.0,0.0,3,0,3,1,2.0,7,7.0,0,3.0,1.0,2007.0,3.0,2.0,572.0,5.0,5.0,2.0,100,0,0,0,0,0,3.0,4.0,1.0,0,5,2007,7.0,5.0
60,4.0,65.0,10237,1.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,6,5,2005,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,768.0,768.0,1.0,0.0,1.0,5.0,768,768,0,1536,0.0,0.0,2,1,3,1,2.0,6,7.0,1,2.0,1.0,2005.0,0.0,2.0,400.0,5.0,5.0,2.0,100,38,0,0,0,0,3.0,4.0,1.0,0,6,2007,9.0,4.0
60,4.0,58.0,13204,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,7,5,2006,2007,1.0,1.0,13.0,14.0,3.0,44.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,608.0,608.0,1.0,0.0,1.0,5.0,608,850,0,1458,0.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,3.0,2007.0,0.0,2.0,454.0,5.0,5.0,2.0,100,33,0,0,0,0,3.0,4.0,1.0,0,5,2007,7.0,5.0
60,4.0,62.0,8857,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,2006,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,738.0,738.0,1.0,0.0,1.0,5.0,738,757,0,1495,0.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,1.0,2006.0,2.0,2.0,440.0,5.0,5.0,2.0,100,30,0,0,0,0,3.0,4.0,1.0,0,3,2007,7.0,5.0
60,4.0,63.0,9729,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,2006,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,698.0,698.0,1.0,0.0,1.0,5.0,698,1048,0,1746,1.0,0.0,2,1,3,1,2.0,6,7.0,1,2.0,3.0,2007.0,3.0,3.0,350.0,5.0,5.0,2.0,0,34,0,0,0,0,3.0,4.0,1.0,0,6,2007,7.0,5.0
20,4.0,88.0,12216,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,2.0,6,5,2005,2005,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,0.0,2.0,918.0,6.0,0.0,408.0,1326.0,1.0,0.0,1.0,5.0,1326,0,0,1326,1.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,2005.0,0.0,2.0,388.0,5.0,5.0,2.0,120,23,0,0,0,0,3.0,4.0,3.0,2000,6,2007,9.0,4.0
60,4.0,72.0,8229,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,2007,2007,1.0,1.0,13.0,14.0,3.0,22.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,752.0,752.0,1.0,0.0,1.0,5.0,752,752,0,1504,0.0,0.0,2,1,3,1,2.0,6,7.0,0,3.0,1.0,2007.0,0.0,2.0,440.0,5.0,5.0,2.0,100,32,0,0,0,0,3.0,4.0,1.0,0,12,2007,7.0,5.0
60,4.0,64.0,7713,1.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,2007,2007,1.0,1.0,13.0,14.0,3.0,16.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,728.0,728.0,1.0,0.0,1.0,5.0,728,728,0,1456,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1.0,2007.0,0.0,2.0,400.0,5.0,5.0,2.0,100,24,0,0,0,0,3.0,4.0,1.0,0,7,2007,7.0,5.0
20,4.0,64.0,7697,1.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,7,6,2007,2007,1.0,1.0,13.0,14.0,1.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1246.0,1246.0,1.0,0.0,1.0,5.0,1258,0,0,1258,0.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,2007.0,2.0,2.0,462.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,8,2007,7.0,5.0
120,4.0,0.0,3621,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,8,5,2003,2003,3.0,1.0,13.0,14.0,1.0,72.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,1084.0,6.0,0.0,322.0,1406.0,1.0,0.0,1.0,5.0,1589,0,0,1589,1.0,0.0,2,0,2,1,2.0,7,7.0,1,5.0,1.0,2003.0,0.0,3.0,630.0,5.0,5.0,2.0,143,20,0,0,0,0,3.0,4.0,1.0,0,11,2007,9.0,4.0
20,4.0,53.0,3710,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,7,5,2007,2007,1.0,1.0,13.0,14.0,1.0,16.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,1266.0,1266.0,1.0,0.0,1.0,5.0,1266,0,0,1266,0.0,0.0,2,0,2,1,2.0,6,7.0,1,2.0,1.0,2007.0,0.0,2.0,388.0,5.0,5.0,2.0,100,16,0,0,0,0,3.0,4.0,1.0,0,8,2007,7.0,5.0
80,4.0,65.0,16219,1.0,1.0,1.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,7.0,7,5,2004,2005,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,779.0,6.0,0.0,56.0,835.0,1.0,0.0,1.0,5.0,1119,0,0,1119,1.0,0.0,2,0,2,1,2.0,5,7.0,0,3.0,1.0,2004.0,0.0,2.0,437.0,5.0,5.0,2.0,100,24,0,0,0,0,3.0,4.0,1.0,0,4,2007,9.0,4.0
80,4.0,87.0,11084,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,7.0,7,5,2004,2004,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,192.0,6.0,0.0,192.0,384.0,1.0,0.0,1.0,5.0,744,630,0,1374,1.0,0.0,2,1,3,1,2.0,8,7.0,1,2.0,3.0,2004.0,0.0,2.0,400.0,5.0,5.0,2.0,100,0,0,0,0,0,3.0,4.0,1.0,0,6,2007,9.0,3.0
20,4.0,59.0,10936,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,7,5,2006,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,1510.0,1510.0,1.0,0.0,1.0,5.0,1525,0,0,1525,0.0,0.0,2,1,3,1,2.0,6,7.0,1,2.0,1.0,2006.0,2.0,2.0,534.0,5.0,5.0,2.0,100,18,0,0,0,0,3.0,4.0,1.0,0,4,2007,7.0,5.0
80,4.0,0.0,11950,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,7.0,7,5,2003,2003,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,384.0,384.0,1.0,0.0,1.0,5.0,754,640,0,1394,0.0,0.0,2,1,3,1,2.0,7,7.0,1,5.0,3.0,2003.0,0.0,2.0,400.0,5.0,5.0,2.0,100,0,0,0,0,0,3.0,4.0,1.0,0,10,2007,9.0,4.0
60,4.0,63.0,7875,1.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,2003,2003,1.0,1.0,13.0,14.0,1.0,16.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,847.0,847.0,1.0,0.0,1.0,5.0,847,1101,0,1948,0.0,0.0,2,1,4,1,2.0,8,7.0,1,2.0,3.0,2003.0,0.0,2.0,434.0,5.0,5.0,2.0,0,48,0,0,0,0,3.0,4.0,1.0,0,7,2007,9.0,4.0
60,4.0,0.0,8740,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,2002,2002,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,574.0,6.0,0.0,280.0,854.0,1.0,0.0,1.0,5.0,864,1131,0,1995,0.0,0.0,2,1,4,1,2.0,8,7.0,1,2.0,3.0,2002.0,0.0,2.0,435.0,5.0,5.0,2.0,264,48,0,0,0,0,3.0,4.0,1.0,0,7,2007,9.0,4.0
60,4.0,58.0,9487,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,2000,2000,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,520.0,6.0,0.0,395.0,915.0,1.0,0.0,1.0,5.0,940,750,0,1690,1.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1.0,2000.0,2.0,2.0,442.0,5.0,5.0,2.0,0,50,0,0,0,0,3.0,4.0,1.0,0,6,2007,9.0,4.0
60,4.0,59.0,9649,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1999,2000,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,941.0,941.0,1.0,0.0,1.0,5.0,961,683,0,1644,0.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1.0,1999.0,2.0,2.0,460.0,5.0,5.0,2.0,460,42,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
60,4.0,100.0,12191,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8,5,1997,1998,3.0,1.0,13.0,14.0,1.0,515.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,1181.0,6.0,0.0,598.0,1779.0,1.0,0.0,1.0,5.0,1779,772,0,2551,1.0,0.0,2,1,4,1,2.0,8,7.0,2,5.0,1.0,1998.0,0.0,3.0,925.0,5.0,5.0,2.0,76,61,0,0,0,0,3.0,4.0,1.0,0,6,2007,9.0,4.0
60,4.0,89.0,10557,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,9,5,1998,1998,1.0,1.0,8.0,8.0,1.0,422.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,672.0,6.0,0.0,736.0,1408.0,1.0,0.0,1.0,5.0,1671,1407,0,3078,1.0,0.0,2,1,4,1,2.0,9,7.0,1,5.0,1.0,1998.0,0.0,3.0,806.0,5.0,5.0,2.0,108,87,0,0,0,0,3.0,4.0,1.0,0,7,2007,9.0,4.0
60,4.0,74.0,11002,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8,5,1998,1999,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1048.0,6.0,0.0,341.0,1389.0,1.0,0.0,1.0,5.0,1411,1171,0,2582,1.0,0.0,2,1,4,1,2.0,9,7.0,1,5.0,1.0,1998.0,0.0,3.0,758.0,5.0,5.0,2.0,286,60,0,0,0,0,3.0,4.0,1.0,0,1,2007,9.0,4.0
60,4.0,83.0,10790,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7,5,1998,1998,1.0,1.0,13.0,14.0,1.0,275.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1066.0,1066.0,1.0,0.0,1.0,5.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,2.0,8,7.0,1,5.0,3.0,1998.0,0.0,3.0,600.0,5.0,5.0,2.0,120,38,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
60,4.0,88.0,11762,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8,5,1992,1993,1.0,1.0,13.0,14.0,1.0,309.0,2.0,4.0,2.0,0.0,4.0,4.0,2.0,335.0,6.0,0.0,770.0,1105.0,1.0,0.0,1.0,5.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,2.0,9,7.0,1,5.0,1.0,1992.0,2.0,2.0,517.0,5.0,5.0,2.0,0,65,0,0,144,0,3.0,4.0,1.0,0,9,2007,9.0,4.0
60,4.0,82.0,9044,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8,5,1996,1997,1.0,1.0,13.0,14.0,1.0,526.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1225.0,6.0,0.0,100.0,1325.0,1.0,0.0,1.0,5.0,1335,1203,0,2538,0.0,0.0,2,1,4,1,2.0,8,7.0,1,5.0,1.0,1996.0,2.0,3.0,933.0,5.0,5.0,2.0,198,92,0,0,0,0,3.0,4.0,1.0,0,5,2007,9.0,4.0
20,4.0,75.0,9910,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,1.0,2.0,0.0,2.0,7,6,2007,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1369.0,1369.0,1.0,0.0,1.0,5.0,1369,0,0,1369,0.0,0.0,2,0,3,1,2.0,5,7.0,0,3.0,1.0,2007.0,3.0,2.0,605.0,5.0,5.0,2.0,0,203,0,0,0,0,3.0,4.0,1.0,0,9,2007,7.0,5.0
20,4.0,91.0,11830,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,1.0,2.0,0.0,2.0,8,5,2007,2007,1.0,1.0,13.0,14.0,1.0,164.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1220.0,6.0,0.0,322.0,1542.0,1.0,0.0,1.0,5.0,1542,0,0,1542,1.0,0.0,2,0,3,1,2.0,6,7.0,1,2.0,1.0,2007.0,3.0,3.0,852.0,5.0,5.0,2.0,168,110,0,0,0,0,3.0,4.0,1.0,0,7,2007,7.0,5.0
20,4.0,76.0,10612,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8,5,2006,2006,1.0,1.0,13.0,14.0,1.0,248.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,28.0,6.0,0.0,1496.0,1524.0,1.0,2.0,1.0,5.0,1534,0,0,1534,0.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,1.0,2006.0,0.0,2.0,484.0,5.0,5.0,2.0,168,46,0,0,0,0,3.0,4.0,1.0,0,1,2007,9.0,3.0
20,4.0,98.0,12291,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,10,5,2007,2007,3.0,1.0,5.0,5.0,1.0,754.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,1572.0,6.0,0.0,394.0,1966.0,1.0,0.0,1.0,5.0,1966,0,0,1966,1.0,0.0,2,0,1,1,0.0,6,7.0,1,2.0,1.0,2007.0,0.0,3.0,1092.0,5.0,5.0,2.0,76,52,0,0,0,0,3.0,4.0,1.0,0,10,2007,7.0,5.0
20,4.0,85.0,9965,1.0,1.0,3.0,3.0,0.0,2.0,0.0,21.0,1.0,2.0,0.0,2.0,7,5,2007,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1528.0,1528.0,1.0,0.0,1.0,5.0,1528,0,0,1528,0.0,0.0,3,2,3,1,2.0,6,7.0,1,5.0,1.0,2007.0,3.0,2.0,480.0,5.0,5.0,2.0,0,228,0,0,0,0,3.0,4.0,1.0,0,9,2007,7.0,5.0
20,4.0,74.0,8847,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8,5,2005,2005,1.0,1.0,13.0,14.0,1.0,148.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,769.0,6.0,0.0,769.0,1538.0,1.0,0.0,1.0,5.0,1538,0,0,1538,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2005.0,2.0,2.0,484.0,5.0,5.0,2.0,146,40,0,0,0,0,3.0,4.0,1.0,0,12,2007,9.0,4.0
20,4.0,70.0,8251,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7,5,2005,2006,1.0,1.0,13.0,14.0,1.0,143.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,778.0,6.0,0.0,716.0,1494.0,1.0,0.0,1.0,5.0,1506,0,0,1506,1.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,1.0,2005.0,2.0,2.0,672.0,5.0,5.0,2.0,192,35,0,0,0,0,3.0,4.0,1.0,0,4,2007,9.0,4.0
60,4.0,70.0,9605,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7,5,2006,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,982.0,982.0,1.0,0.0,1.0,5.0,982,995,0,1977,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1.0,2006.0,2.0,3.0,574.0,5.0,5.0,2.0,240,53,0,0,0,0,3.0,4.0,1.0,0,7,2007,9.0,3.0
60,4.0,75.0,8778,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,8,5,2006,2006,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1302.0,1302.0,1.0,0.0,1.0,5.0,1302,528,0,1830,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,3.0,2006.0,2.0,3.0,859.0,5.0,5.0,2.0,0,40,0,0,0,0,3.0,4.0,1.0,0,3,2007,9.0,4.0
20,1.0,72.0,8640,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8,5,2007,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,24.0,6.0,0.0,1314.0,1338.0,1.0,0.0,1.0,5.0,1338,0,0,1338,0.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,2007.0,2.0,2.0,598.0,5.0,5.0,2.0,0,141,0,0,0,0,3.0,4.0,1.0,0,11,2007,7.0,5.0
20,1.0,75.0,9000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7,5,2006,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,1335.0,1335.0,1.0,0.0,1.0,5.0,1335,0,0,1335,0.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,2007.0,2.0,2.0,575.0,5.0,5.0,2.0,0,210,0,0,0,0,3.0,4.0,1.0,0,6,2007,7.0,5.0
60,1.0,72.0,8640,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,8,5,2007,2007,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,350.0,6.0,0.0,546.0,896.0,1.0,0.0,1.0,5.0,896,896,0,1792,0.0,0.0,2,1,3,1,2.0,8,7.0,0,3.0,1.0,2007.0,0.0,2.0,590.0,5.0,5.0,2.0,184,96,0,0,0,0,3.0,4.0,1.0,0,11,2007,7.0,5.0
